Term Locale,Term Category,Court ID,Level,Jurisdiction,Court Type,Court Name,Alias
en-US,US State Courts,586,Court of first instance,Michigan,Circuit Court,44th Circuit,Forty-fourth Circuit; Forty-fourth Circuit Court of Michigan; 44th Circuit Court of Michigan
en-US,US State Courts,587,Court of first instance,Michigan,Circuit Court,45th Circuit,Forty-fifth Circuit; Forty-fifth Circuit Court of Michigan; 45th Circuit Court of Michigan
en-US,US State Courts,588,Court of first instance,Michigan,Circuit Court,46th Circuit,Forty-sixth Circuit; Forty-sixth Circuit Court of Michigan; 46th Circuit Court of Michigan
en-US,US State Courts,589,Court of first instance,Michigan,Circuit Court,47th Circuit,Forty-seventh Circuit; Forty-seventh Circuit Court of Michigan; 47th Circuit Court of Michigan
en-US,US State Courts,590,Court of first instance,Michigan,Circuit Court,48th Circuit,Forty-eighth Circuit; Forty-eighth Circuit Court of Michigan; 48th Circuit Court of Michigan
en-US,US State Courts,591,Court of first instance,Michigan,Circuit Court,49th Circuit,Forty-ninth Circuit; Forty-ninth Circuit Court of Michigan; 49th Circuit Court of Michigan
en-US,US State Courts,592,Court of first instance,Michigan,Circuit Court,50th Circuit,Fiftieth Circuit; Fiftieth Circuit Court of Michigan; 50th Circuit Court of Michigan
en-US,US State Courts,593,Court of first instance,Michigan,Circuit Court,51st Circuit,Fifty-first Circuit; Fifty-first Circuit Court of Michigan; 51st Circuit Court of Michigan
en-US,US State Courts,594,Court of first instance,Michigan,Circuit Court,52nd Circuit,Fifty-second Circuit; Fifty-second Circuit Court of Michigan; 52nd Circuit Court of Michigan
en-US,US State Courts,595,Court of first instance,Michigan,Circuit Court,53rd Circuit,Fifty-third Circuit; Fifty-third Circuit Court of Michigan; 53rd Circuit Court of Michigan
en-US,US State Courts,596,Court of first instance,Michigan,Circuit Court,54th Circuit,Fifty-fourth Circuit; Fifty-fourth Circuit Court of Michigan; 54th Circuit Court of Michigan
en-US,US State Courts,597,Court of first instance,Michigan,Circuit Court,55th Circuit,Fifty-fifth Circuit; Fifty-fifth Circuit Court of Michigan; 55th Circuit Court of Michigan
en-US,US State Courts,598,Court of first instance,Michigan,Circuit Court,56th Circuit,Fifty-sixth Circuit; Fifty-sixth Circuit Court of Michigan; 56th Circuit Court of Michigan
en-US,US State Courts,599,Court of first instance,Michigan,Circuit Court,57th Circuit,Fifty-seventh Circuit; Fifty-seventh Circuit Court of Michigan; 57th Circuit Court of Michigan
en-US,US State Courts,600,Intermediate appellate court,Michigan,Appellate Court,Michigan Court of Appeals,
en-US,US State Courts,601,Court of last resort,Michigan,Supreme Court,Michigan Supreme Court,Michigan Supreme Court
en-US,US State Courts,602,Intermediate appellate court,Minnesota,Appellate Court,Minnesota Court of Appeals,
en-US,US State Courts,603,Court of first instance,Minnesota,District Court,First Judicial Circuit,1st Judicial Circuit; 1st Judicial District; First Judicial District
en-US,US State Courts,604,Court of first instance,Minnesota,District Court,Second Judicial Circuit,2nd Judicial Circuit; 2nd Judicial District; Second Judicial District
en-US,US State Courts,605,Court of first instance,Minnesota,District Court,Third Judicial Circuit,3rd Judicial Circuit; 3rd Judicial District; Third Judicial District
en-US,US State Courts,606,Court of first instance,Minnesota,District Court,Fourth Judicial Circuit,4th Judicial Circuit; 4th Judicial District; Fourth Judicial District
en-US,US State Courts,607,Court of first instance,Minnesota,District Court,Fifth Judicial Circuit,5th Judicial Circuit; 5th Judicial District; Fifth Judicial District
en-US,US State Courts,608,Court of first instance,Minnesota,District Court,Sixth Judicial Circuit,6th Judicial Circuit; 6th Judicial District; Sixth Judicial District
en-US,US State Courts,609,Court of first instance,Minnesota,District Court,Seventh Judicial Circuit,7th Judicial Circuit; 7th Judicial District; Seventh Judicial District
en-US,US State Courts,610,Court of first instance,Minnesota,District Court,Eighth Judicial Circuit,8th Judicial Circuit; 8th Judicial District; Eighth Judicial District
en-US,US State Courts,611,Court of first instance,Minnesota,District Court,Ninth Judicial Circuit,9th Judicial Circuit; 9th Judicial District; Ninth Judicial District
en-US,US State Courts,612,Court of first instance,Minnesota,District Court,Tenth Judicial Circuit,10th Judicial Circuit; 10th Judicial District; Tenth Judicial District
en-US,US State Courts,613,Court of last resort,Minnesota,Supreme Court,Minnesota Supreme Court,
en-US,US State Courts,614,Court of first instance,Mississippi,Circuit Court,District 1,Mississippi 1st Judicial Circuit; District One; Mississippi First Judicial District
en-US,US State Courts,615,Court of first instance,Mississippi,Circuit Court,District 2,Mississippi 2nd Judicial Circuit; District Two; Mississippi Second Judicial District
en-US,US State Courts,616,Court of first instance,Mississippi,Circuit Court,District 3,Mississippi 3rd Judicial Circuit; District Three; Mississippi Third Judicial District
en-US,US State Courts,617,Court of first instance,Mississippi,Circuit Court,District 4,Mississippi 4th Judicial Circuit; District Four; Mississippi Fourth Judicial District
en-US,US State Courts,618,Court of first instance,Mississippi,Circuit Court,District 5,Mississippi 5th Judicial Circuit; District Five; Mississippi Fifth Judicial District
en-US,US State Courts,619,Court of first instance,Mississippi,Circuit Court,District 6,Mississippi 6th Judicial Circuit; District Six; Mississippi Sixth Judicial District
en-US,US State Courts,620,Court of first instance,Mississippi,Circuit Court,District 7,Mississippi 7th Judicial Circuit; District Seven; Mississippi Seventh Judicial District
en-US,US State Courts,621,Court of first instance,Mississippi,Circuit Court,District 8,Mississippi 8th Judicial Circuit; District Eight; Mississippi Eighth Judicial District
en-US,US State Courts,622,Court of first instance,Mississippi,Circuit Court,District 9,Mississippi 9th Judicial Circuit; District Nine; Mississippi Ninth Judicial District
en-US,US State Courts,623,Court of first instance,Mississippi,Circuit Court,District 10,Mississippi 10th Judicial Circuit; District Ten; Mississippi Tenth Judicial District
en-US,US State Courts,624,Court of first instance,Mississippi,Circuit Court,District 11,Mississippi 11th Judicial Circuit; District Eleven; Mississippi Eleventh Judicial District
en-US,US State Courts,625,Court of first instance,Mississippi,Circuit Court,District 12,Mississippi 12th Judicial Circuit; District Twelve; Mississippi Twelfth Judicial District
en-US,US State Courts,626,Court of first instance,Mississippi,Circuit Court,District 13,Mississippi 13th Judicial Circuit; District Thirteen; Mississippi Thirteenth Judicial District
en-US,US State Courts,627,Court of first instance,Mississippi,Circuit Court,District 14,Mississippi 14th Judicial Circuit; District Fourteen; Mississippi Fourteenth Judicial District
en-US,US State Courts,628,Court of first instance,Mississippi,Circuit Court,District 15,Mississippi 15th Judicial Circuit; District Fifteen; Mississippi Fifteenth Judicial District
en-US,US State Courts,629,Court of first instance,Mississippi,Circuit Court,District 16,Mississippi 16th Judicial Circuit; District Sixteen; Mississippi Sixteenth Judicial District
en-US,US State Courts,630,Court of first instance,Mississippi,Circuit Court,District 17,Mississippi 17th Judicial Circuit; District Seventeen; Mississippi Seventeenth Judicial District
en-US,US State Courts,631,Court of first instance,Mississippi,Circuit Court,District 18,Mississippi 18th Judicial Circuit; District Eighteen; Mississippi Eighteenth Judicial District
en-US,US State Courts,632,Court of first instance,Mississippi,Circuit Court,District 19,Mississippi 19th Judicial Circuit; District Nineteen; Mississippi Nineteenth Judicial District
en-US,US State Courts,633,Court of first instance,Mississippi,Circuit Court,District 20,Mississippi 20th Judicial Circuit; District Twenty; Mississippi Twentieth Judicial District
en-US,US State Courts,634,Court of first instance,Mississippi,Circuit Court,District 21,Mississippi 21st Judicial Circuit; District Twenty-one; Mississippi Twenty-first Judicial District
en-US,US State Courts,635,Court of first instance,Mississippi,Circuit Court,District 22,Mississippi 22nd Judicial Circuit; District Twenty-two; Mississippi Twenty-second Judicial District
en-US,US State Courts,636,Court of first instance,Mississippi,Chancery Court,1st District,First District; 1st Chancery Court District of Mississippi; First Chancery Court District of Mississippi
en-US,US State Courts,637,Court of first instance,Mississippi,Chancery Court,2nd District,Second District; 2nd Chancery Court District of Mississippi; Second Chancery Court District of Mississippi
en-US,US State Courts,638,Court of first instance,Mississippi,Chancery Court,3rd District,Third District; 3rd Chancery Court District of Mississippi; Third Chancery Court District of Mississippi
en-US,US State Courts,639,Court of first instance,Mississippi,Chancery Court,4th District,Fourth District; 4th Chancery Court District of Mississippi; Fourth Chancery Court District of Mississippi
en-US,US State Courts,640,Court of first instance,Mississippi,Chancery Court,5th District,Fifth District; 5th Chancery Court District of Mississippi; Fifth Chancery Court District of Mississippi
en-US,US State Courts,641,Court of first instance,Mississippi,Chancery Court,6th District,Sixth District; 6th Chancery Court District of Mississippi; Sixth Chancery Court District of Mississippi
en-US,US State Courts,642,Court of first instance,Mississippi,Chancery Court,7th District,Seventh District; 7th Chancery Court District of Mississippi; Seventh Chancery Court District of Mississippi
en-US,US State Courts,643,Court of first instance,Mississippi,Chancery Court,8th District,Eighth District; 8th Chancery Court District of Mississippi; Eighth Chancery Court District of Mississippi
en-US,US State Courts,644,Court of first instance,Mississippi,Chancery Court,9th District,Ninth District; 9th Chancery Court District of Mississippi; Ninth Chancery Court District of Mississippi
en-US,US State Courts,645,Court of first instance,Mississippi,Chancery Court,10th District,Tenth District; 10th Chancery Court District of Mississippi; Tenth Chancery Court District of Mississippi
en-US,US State Courts,646,Court of first instance,Mississippi,Chancery Court,11th District,Eleventh District; 11th Chancery Court District of Mississippi; Eleventh Chancery Court District of Mississippi
en-US,US State Courts,647,Court of first instance,Mississippi,Chancery Court,12th District,Twelfth District; 12th Chancery Court District of Mississippi; Twelfth Chancery Court District of Mississippi
en-US,US State Courts,648,Court of first instance,Mississippi,Chancery Court,13th District,Thirteenth District; 13th Chancery Court District of Mississippi; Thirteenth Chancery Court District of Mississippi
en-US,US State Courts,649,Court of first instance,Mississippi,Chancery Court,14th District,Fourteenth District; 14th Chancery Court District of Mississippi; Fourteenth Chancery Court District of Mississippi
en-US,US State Courts,650,Court of first instance,Mississippi,Chancery Court,15th District,Fifteenth District; 15th Chancery Court District of Mississippi; Fifteenth Chancery Court District of Mississippi
en-US,US State Courts,651,Court of first instance,Mississippi,Chancery Court,16th District,Sixteenth District; 16th Chancery Court District of Mississippi; Sixteenth Chancery Court District of Mississippi
en-US,US State Courts,652,Court of first instance,Mississippi,Chancery Court,17th District,Seventeenth District; 17th Chancery Court District of Mississippi; Seventeenth Chancery Court District of Mississippi
en-US,US State Courts,653,Court of first instance,Mississippi,Chancery Court,18th District,Eighteenth District; 18th Chancery Court District of Mississippi; Eighteenth Chancery Court District of Mississippi
en-US,US State Courts,654,Court of first instance,Mississippi,Chancery Court,19th District,Nineteenth District; 19th Chancery Court District of Mississippi; Nineteenth Chancery Court District of Mississippi
en-US,US State Courts,655,Court of first instance,Mississippi,Chancery Court,20th District,Twentieth District; 20th Chancery Court District of Mississippi; Twentieth Chancery Court District of Mississippi
en-US,US State Courts,656,Intermediate appellate court,Mississippi,Appellate Court,Mississippi Court of Appeals,Mississippi Court of Appeals
en-US,US State Courts,657,Court of last resort,Mississippi,Supreme Court,Supreme Court of Mississippi,Mississippi Supreme Court
en-US,US State Courts,658,Court of first instance,Missouri,Circuit Court,1st Judicial Circuit,First Judicial Circuit
en-US,US State Courts,659,Court of first instance,Missouri,Circuit Court,2nd Judicial Circuit,Second Judicial Circuit
en-US,US State Courts,660,Court of first instance,Missouri,Circuit Court,3rd Judicial Circuit,Third Judicial Circuit
en-US,US State Courts,661,Court of first instance,Missouri,Circuit Court,4th Judicial Circuit,Fourth Judicial Circuit
en-US,US State Courts,662,Court of first instance,Missouri,Circuit Court,5th Judicial Circuit,Fifth Judicial Circuit
en-US,US State Courts,663,Court of first instance,Missouri,Circuit Court,6th Judicial Circuit,Sixth Judicial Circuit
en-US,US State Courts,664,Court of first instance,Missouri,Circuit Court,7th Judicial Circuit,Seventh Judicial Circuit
en-US,US State Courts,665,Court of first instance,Missouri,Circuit Court,8th Judicial Circuit,Eighth Judicial Circuit
en-US,US State Courts,666,Court of first instance,Missouri,Circuit Court,9th Judicial Circuit,Ninth Judicial Circuit
en-US,US State Courts,667,Court of first instance,Missouri,Circuit Court,10th Judicial Circuit,Tenth Judicial Circuit
